SIRET,SIREN,DEPARTEMENT,NOM_COMMUNE,INSEE,CODE_COMMUNE,POP_2022,FRAIS_REPRESENTATION,EUR_PAR_HAB,COUL_POL,LATITUDE,LONGITUDE,TOTAL_CHARGES,CHARGES_PERSONNEL,ACHATS_SERVICES,CHARGES_FINANCIERES,CHARGES_EXCEPT,AUTRES_CHARGES_GESTION,RATIO_FRAIS_REP
21690153800019,216901538,69,POLEYMIEUX-AU-MONT-D'OR,153,69153,1394,102.0,0.07,Non classé,45.8552588854,4.79477387074,939884.56,273239.35,340834.86,38638.85,768.0,265903.32,0.0109
21690163700019,216901637,69,QUINCIEUX,163,69163,3620,241.1,0.07,Non classé,45.9136198331,4.77375123298,3541633.9,1784397.77,1166354.35,52425.66,1555.2,238882.48,0.0068
21690191800013,216901918,69,SAINT-CYR-AU-MONT-D'OR,191,69191,6113,1350.36,0.22,Droite,45.819421673,4.81813452511,6152757.03,2619257.88,2385993.85,152389.11,147.64,505133.01,0.0219
21690194200013,216901942,69,SAINT-DIDIER-AU-MONT-D'OR,194,69194,7405,45.0,0.01,Droite,45.8147288136,4.79844330211,5988548.65,2146212.34,2405581.69,62303.58,14638.86,740531.09,0.0008
21690196700010,216901967,69,SAINT-DIDIER-SUR-BEAUJEU,196,69196,603,107.0,0.18,Non classé,46.1460297825,4.53494871719,392865.37,175945.3,111641.91,0.0,0.0,83495.84,0.0272
21690199100010,216901991,69,SAINT-FONS,199,69199,19549,157.88,0.01,Gauche,45.7011050588,4.85046367008,34554369.44,19426831.74,8625827.34,325555.01,684.85,4053152.98,0.0005
21690204900016,216902049,69,SAINT-GENIS-LAVAL,204,69204,21329,3225.25,0.15,Centre,45.6936777293,4.78919028453,25557573.55,12345393.21,4974177.68,399068.51,1733387.02,4336810.15,0.0126
21690207200018,216902072,69,SAINT-GERMAIN-AU-MONT-D'OR,207,69207,3037,351.74,0.12,Non classé,45.8822105872,4.80144071839,2633371.19,1512896.95,790878.05,52284.02,410.0,231517.29,0.0134
21690231200018,216902312,69,SAINT-PIERRE-LA-PALUD,231,69231,2586,2860.0,1.11,Non classé,45.7818245427,4.61622468853,2488681.9,971587.04,900969.34,107629.09,248350.0,216350.6,0.1149
21690235300012,216902353,69,SAINT-ROMAIN-EN-GAL,235,69235,1990,2400.0,1.21,Non classé,45.5357749158,4.8261922699,1529627.24,707377.6,588795.05,41618.07,823.25,165710.38,0.1569
21690256900013,216902569,69,VAULX-EN-VELIN,256,69256,52448,7779.09,0.15,Gauche,45.7858821061,4.92637767698,84858497.78,53826941.23,15907540.45,1451799.65,11329.5,10271534.82,0.0092
21690259300013,216902593,69,VENISSIEUX,259,69259,66701,696.2,0.01,Gauche,45.7037728826,4.88137668221,113257996.04,71551663.97,25121488.16,822191.46,29058.55,10352822.13,0.0006
21690266800013,216902668,69,VILLEURBANNE,266,69266,162207,6962.84,0.04,Gauche,45.7707704179,4.88845817426,186551566.13,95134429.05,34544264.3,2405021.19,12986201.83,25572264.27,0.0037
21690275900010,216902759,69,DECINES-CHARPIEU,275,69275,29905,3632.0,0.12,Droite,45.7717277447,4.96142704635,36017351.13,21299456.9,7597321.66,444632.67,60744.48,4985681.06,0.0101
21690277500123,216902775,69,GENAS,277,69277,13446,4800.0,0.36,Droite,45.7297209932,5.01590344241,20831216.1,10094386.71,6594778.15,23799.05,1043943.57,1702693.97,0.023
21690283300013,216902833,69,MIONS,283,69283,13716,3510.0,0.26,Droite,45.6647373498,4.94915210897,15883726.83,10168640.98,3339484.43,167697.44,798.2,916692.27,0.0221
21690286600013,216902866,69,RILLIEUX-LA-PAPE,286,69286,31479,5500.0,0.17,Droite,45.8205988109,4.89822639815,48971736.36,20643151.77,12765847.51,512155.46,7312007.71,5316010.47,0.0112
21690290800013,216902908,69,SAINT-PRIEST,290,69290,49193,2910.19,0.06,Droite,45.701466556,4.94882071665,82264072.41,42623087.71,19670574.6,2172125.19,4482428.95,8317725.6,0.0035
21690299900095,216902999,69,COLOMBIER-SAUGNIEU,299,69299,2859,3600.0,1.26,Non classé,45.7178013267,5.10337456661,9706545.32,4337375.44,2642766.25,105104.2,1009121.08,1149698.87,0.0371
21700025600016,217000256,70,ARBECEY,25,70025,236,36.0,0.15,Non classé,47.7352817883,5.93210492724,242611.73,34408.84,123862.28,8921.24,0.0,49460.75,0.0148
21700084300011,217000843,70,BOULOT,84,70084,653,0.0,0.0,Non classé,47.3549256777,5.9599297677,244612.31,85252.25,118382.59,626.85,11.86,34925.77,0.0
21700321900011,217003219,70,MAGNY-VERNOIS,321,70321,1361,480.0,0.35,Non classé,47.6685268881,6.47015380217,861618.25,362790.54,223140.61,0.0,2608.99,260843.32,0.0557
21710014800014,217100148,71,AUTUN,14,71014,13144,2273.52,0.17,Centre,46.945536773,4.31060069532,17463554.19,6830220.01,6182724.07,489412.1,255083.17,1363128.78,0.013
21710059300011,217100593,71,LE BREUIL,59,71059,3508,79.36,0.02,Gauche,46.7952744773,4.49374098192,3208074.84,1650631.99,1040970.72,99942.05,49046.84,217909.16,0.0025
21710070000012,217100700,71,BUXY,70,71070,2155,95.0,0.04,Non classé,46.7130408432,4.71342619185,2383857.21,925142.67,1045759.83,21792.2,54351.45,120148.64,0.004
21710106200016,217101062,71,CHAROLLES,106,71106,2789,136.93,0.05,Droite,46.4476067658,4.28009429694,4255853.57,1766119.96,1654481.63,50204.57,19357.73,236237.3,0.0032
21710158300011,217101583,71,CUISERY,158,71158,1580,95.0,0.06,Non classé,46.5569799009,4.99361378862,1971165.93,740963.13,848268.49,10036.3,50621.9,170914.28,0.0048
21710214400011,217102144,71,GENOUILLY,214,71214,418,95.0,0.23,Non classé,46.6527283424,4.5689153242,369803.23,129993.37,87033.27,26127.14,907.38,81419.74,0.0257
21710236700018,217102367,71,IGE,236,71236,890,306.2,0.34,Non classé,46.4053982627,4.73487976051,1040013.78,352431.99,258182.3,9222.3,0.0,360143.05,0.0294
21710250800017,217102508,71,LAIZE,250,71250,1135,1806.0,1.59,,46.3824360235,4.80406518536,748394.65,304237.76,234758.28,3749.38,9910.0,171216.8,0.2413
21710267200011,217102672,71,LUGNY,267,71267,848,260.3,0.31,Non classé,46.4805805718,4.81912339905,1113064.35,355767.91,421055.28,17640.66,133871.47,112855.38,0.0234
21710527900012,217105279,71,SOMMANT,527,71527,187,349.05,1.87,Non classé,47.0533646393,4.20964551396,153985.24,23992.71,67022.8,0.0,0.0,52374.15,0.2267
21720021100019,217200211,72,AVOISE,21,72021,572,158.9,0.28,,47.8599093742,-0.193085392687,334946.28,107678.5,75508.24,3860.58,0.0,138174.49,0.0474
21720022900011,217200229,72,LE BAILLEUL,22,72022,1217,2500.0,2.05,Non classé,47.7724310115,-0.179561724396,908392.35,431847.6,283261.03,3420.29,80420.07,92020.42,0.2752
21720031000019,217200310,72,BEILLE,31,72031,543,19.99,0.04,Non classé,48.0830099686,0.509137455093,433333.2,90999.38,221223.13,9825.97,0.0,106943.37,0.0046
21720095500011,217200955,72,COULAINES,95,72095,8049,1586.88,0.2,Gauche,48.0332041252,0.211301706062,10944269.25,5144168.29,2597952.51,107545.88,210449.3,1958060.95,0.0145
21720103700017,217201037,72,COURDEMANCHE,103,72103,614,24.9,0.04,Non classé,47.8164349745,0.555120405736,485042.28,201655.3,132256.82,5933.66,0.0,129259.93,0.0051
21720130000019,217201300,72,FAY,130,72130,736,95.03,0.13,Non classé,48.0006116609,0.0719177436046,414494.52,191279.62,135821.01,4690.59,2642.52,70357.9,0.0229
21720181300011,217201813,72,LE MANS,181,72181,145182,722.24,0.0,Gauche,47.9885256718,0.200030493539,180163963.34,85151536.94,52663728.64,2133802.82,3656860.31,27602845.77,0.0004
21720310800014,217203108,72,SAINT-PAVACE,310,72310,2002,21.61,0.01,Non classé,48.0410090578,0.194891549504,1740875.87,611892.05,492818.23,19005.67,640.0,413266.33,0.0012
21720327200018,217203272,72,SARCE,327,72327,268,254.26,0.95,Non classé,47.7223246034,0.228700458643,266024.46,87603.4,108366.71,1007.17,46.86,46781.29,0.0956
21720350400014,217203504,72,TELOCHE,350,72350,3043,40.0,0.01,Non classé,47.8904177884,0.278475546841,2460019.73,1100988.94,935208.46,51526.34,6290.19,164071.92,0.0016
21720378500019,217203785,72,VION,378,72378,1383,187.1,0.14,Non classé,47.8146942645,-0.264230208564,730333.7,351692.17,234205.5,25767.86,0.0,78367.76,0.0256
20005549900012,200055499,73,LA PLAGNE-TARENTAISE,150,73150,3825,708.15,0.19,Droite,45.5224407762,6.69359362189,28434161.78,7954570.92,9920662.27,632283.48,905932.83,6007879.52,0.0025
20005576200013,200055762,73,AIME-LA-PLAGNE,6,73006,4409,128.0,0.03,Gauche,45.5525768932,6.61836974596,13610834.84,4017819.28,4507618.7,275630.08,1413669.12,2105184.82,0.0009
20006403800017,200064038,73,COURCHEVEL,227,73227,2295,8000.0,3.49,Non classé,45.389507146,6.64742719024,128755682.37,9753683.35,17445615.48,187266.61,82750368.97,10417662.9,0.0062
20008457200011,200084572,73,GRAND-AIGUEBLANCHE,3,73003,3794,1500.0,0.4,Centre,45.5198646844,6.51470725301,3509024.98,1356317.77,1243060.25,38266.49,54737.34,436418.84,0.0427
21730013600017,217300136,73,ALBIEZ-MONTROND,13,73013,366,2326.0,6.36,Non classé,45.1885296943,6.33989973257,5143232.27,1261237.93,1846025.32,182638.63,16359.88,766665.18,0.0452
21730024300011,217300243,73,LES AVANCHERS-VALMOREL,24,73024,739,5000.0,6.77,Non classé,45.4607199042,6.44362178612,5964013.22,1429092.86,2789316.59,139320.96,5800.14,1414034.73,0.0838
21730029200018,217300292,73,BARBERAZ,29,73029,5246,1015.39,0.19,Gauche,45.5520596872,5.93925556329,4757764.64,2527154.36,1343701.07,49370.06,176280.49,298378.09,0.0213
21730030000019,217300300,73,BARBY,30,73030,3545,0.0,0.0,Non classé,45.5699721228,5.98303026413,3245827.52,1261470.78,1159860.03,32774.57,19655.97,410158.65,0.0
21730054000010,217300540,73,BOURG-SAINT-MAURICE,54,73054,7228,5000.0,0.69,Courants politiques divers,45.6647980545,6.76637903907,40491233.69,10159607.12,12323782.14,1819126.51,289091.65,8454464.87,0.0123
21730094600019,217300946,73,CREST-VOLAND,94,73094,338,20.5,0.06,Non classé,45.7896752359,6.51608069874,1298659.82,398752.8,550436.22,103158.48,3855.08,88348.38,0.0016
21730103500010,217301035,73,DRUMETTAZ-CLARAFOND,103,73103,3016,356.7,0.12,Non classé,45.6612110951,5.93781427031,2652523.91,1474601.77,819624.33,87949.68,12292.08,219874.18,0.0134
21730116700011,217301167,73,FONTCOUVERTE-LA-TOUSSUIRE,116,73116,482,3000.0,6.22,Non classé,45.2460484635,6.28249903846,4891885.61,795536.29,2318693.73,100112.33,10000.0,1578801.16,0.0613
21730130800011,217301308,73,GRIGNON,130,73130,2104,95.0,0.05,Non classé,45.6421717118,6.38372169869,1563244.01,728873.95,573438.44,39475.24,43352.0,138070.19,0.0061
21730132400018,217301324,73,HAUTELUCE,132,73132,741,95.0,0.13,Non classé,45.7639265553,6.61481598841,3872801.43,1387416.74,1540164.15,109017.91,63146.74,720792.31,0.0025
21730160500010,217301605,73,MONTAGNOLE,160,73160,1000,720.1,0.72,Non classé,45.5238690773,5.91074621005,967007.36,483269.99,350395.62,9843.38,12000.0,80135.56,0.0745
21730211600017,217302116,73,QUEIGE,211,73211,901,800.0,0.89,Non classé,45.7071867017,6.46543980324,1515156.42,506754.44,666682.17,88794.9,15160.67,114337.1,0.0528
21730217300018,217302173,73,ROTHERENS,217,73217,375,497.79,1.33,Non classé,45.472199256,6.13731657303,221185.21,30141.56,52310.05,207.21,0.0,132792.9,0.2251
21730222300011,217302223,73,SAINT-ALBAN-LEYSSE,222,73222,6589,2256.1,0.34,Droite,45.5881109422,5.95790977715,7571301.54,2517923.36,1761003.02,57112.55,1706000.0,521940.11,0.0298
21730232200011,217302322,73,SAINTE-FOY-TARENTAISE,232,73232,690,1403.86,2.03,Non classé,45.5842289817,6.94134524499,7993871.46,1330255.84,1171351.97,197609.12,111704.7,2019404.31,0.0176
21730243900013,217302439,73,SAINT-JEAN-D'ARVEY,243,73243,1704,1310.25,0.77,Non classé,45.5971514646,5.99104015513,1557327.35,777169.02,528709.64,39832.93,0.0,168564.06,0.0841
21730280100014,217302801,73,SAINT-SORLIN-D'ARVES,280,73280,347,222.5,0.64,Non classé,45.2010658466,6.20188332139,4362977.57,566555.31,1933796.53,34498.37,644574.43,1058166.05,0.0051
21730296700013,217302967,73,TIGNES,296,73296,1953,5000.0,2.56,Non classé,45.4816828491,6.93635513554,35895363.0,7003808.46,6421409.84,1355458.48,529662.26,14496534.41,0.0139
21730303100017,217303031,73,UGINE,303,73303,7162,4200.0,0.59,Courants politiques divers,45.7718876928,6.43266345275,13068797.66,5484303.82,3767363.54,233102.68,856524.55,793435.87,0.0321
21730304900019,217303049,73,VAL-D'ISERE,304,73304,1572,10000.0,6.36,Non classé,45.4310113935,6.99852444032,42356949.01,11866966.65,12161009.71,867244.64,854348.36,9081788.38,0.0236
21730318900013,217303189,73,VILLAREMBERT,318,73318,245,5184.0,21.16,Non classé,45.2399528685,6.2643037706,4693121.09,925795.95,2255818.62,57759.6,127620.89,1176741.4,0.1105
21730323900016,217303239,73,VILLAROGER,323,73323,359,544.83,1.52,Non classé,45.5575226371,6.86910255537,2316924.06,354374.38,1276716.67,70891.11,35437.4,178337.87,0.0235
20005355100012,200053551,74,EPAGNY METZ-TESSY,112,74112,8642,641.98,0.07,Droite,45.9440370403,6.08226977374,14217039.16,7774179.2,3341860.4,288987.77,542445.55,1051397.08,0.0045
21740005000019,217400050,74,ALLINGES,5,74005,4938,1220.6,0.25,Droite,46.333709028,6.46512142751,4496025.62,1989328.06,1446236.84,106563.97,337857.17,235442.72,0.0271
21740014200014,217400142,74,ARACHES-LA-FRASSE,14,74014,1777,1165.12,0.66,,46.0302694516,6.66062068121,16558487.63,5309234.86,4005787.41,623785.48,150298.71,4759644.56,0.007
21740016700011,217400167,74,ARCHAMPS,16,74016,2458,1198.82,0.49,Non classé,46.1222282115,6.13971386615,6019582.56,1298105.08,1267011.7,87914.05,2432700.0,788596.19,0.0199
21740027400015,217400274,74,BALME-DE-THUY LA,27,74027,457,1714.79,3.75,Non classé,45.910029772,6.28546229311,477177.2,154863.33,147169.47,19072.04,300.0,72336.72,0.3594
21740042300018,217400423,74,BONNEVILLE,42,74042,13320,850.8,0.06,Droite,46.0739003968,6.40868532191,16793713.8,5007821.99,4197030.79,541170.39,3946528.68,2095242.84,0.0051
21740056300011,217400563,74,CHAMONIX-MONT-BLANC,56,74056,8673,229.2,0.03,Centre,45.9309819111,6.92360096711,35548008.52,15394396.39,11904895.17,1042266.15,75339.34,3362606.09,0.0006
21740058900016,217400589,74,CHAPELLE D'ABONDANCE  LA,58,74058,873,263.75,0.3,Non classé,46.3009535709,6.79280453698,4057008.86,670252.35,1097650.48,223546.66,46702.2,1071160.12,0.0065
21740063900019,217400639,74,CHATEL,63,74063,1168,3600.0,3.08,Non classé,46.2490325973,6.81712790779,14412496.98,2900790.5,4718755.58,755387.71,502804.06,4978134.38,0.025
21740101700017,217401017,74,DINGY-EN-VUACHE,101,74101,787,939.6,1.19,Non classé,46.0886545538,5.94974416216,790066.64,316588.34,272206.8,30147.68,0.0,115416.29,0.1189
21740108200011,217401082,74,DUINGT,108,74108,1069,400.0,0.37,Non classé,45.8204516691,6.19524357933,848481.27,300168.89,337781.12,20917.3,0.0,127051.91,0.0471
21740116500014,217401165,74,ETEAUX,116,74116,2109,3600.0,1.71,Non classé,46.060819717,6.26988707785,1594800.7,588159.31,708945.52,28963.7,2572.6,234762.75,0.2257
21740121500017,217401215,74,EXCENEVEX,121,74121,1326,411.92,0.31,Non classé,46.3467214365,6.34122172541,2109374.38,667881.97,670792.62,22457.78,53204.06,571681.71,0.0195
21740128000011,217401280,74,FILLINGES,128,74128,3550,1067.44,0.3,Non classé,46.1661884948,6.35020094115,4448077.94,1936727.1,1760599.74,114049.27,137292.6,393176.43,0.024
21740131400018,217401314,74,FRANGY,131,74131,2136,2000.0,0.94,,46.0231025542,5.92267414864,3675259.9,1078953.15,1363490.39,131094.02,653448.55,211507.02,0.0544
21740136300015,217401363,74,LE GRAND-BORNAND,136,74136,2054,416.0,0.2,Non classé,45.9562174482,6.47641784295,18052661.36,3175868.68,5499482.86,1060298.39,55640.26,4099631.24,0.0023
21740150400014,217401504,74,LOISIN,150,74150,1728,141.35,0.08,Non classé,46.2802184824,6.30399000794,2019296.71,683269.87,429306.19,77724.51,534072.0,248431.5,0.007
21740166000063,217401660,74,MARIN,166,74166,1921,242.38,0.13,Non classé,46.374432028,6.52367394025,1647184.41,780607.93,590293.35,30845.18,0.0,216324.24,0.0147
21740169400013,217401694,74,MARNAZ,169,74169,5920,2376.87,0.4,Droite,46.0518903759,6.5224156191,8331443.71,3986672.97,2840089.57,242788.12,5578.21,650814.16,0.0285
21740175100011,217401751,74,MEILLERIE,175,74175,301,567.0,1.88,Non classé,46.4006869695,6.73172142623,685462.54,264718.26,285869.69,17192.36,0.0,71771.5,0.0827
21740213000017,217402130,74,POISY,213,74213,9032,2380.0,0.26,Droite,45.9189291023,6.06312526002,13133209.24,4839546.81,2908200.78,392154.86,3532513.79,795921.56,0.0181
21740235300015,217402353,74,SAINT-GERMAIN-SUR-RHONE,235,74235,644,68.38,0.11,Non classé,46.0700297768,5.82592326437,836186.28,133740.15,256374.15,1881.68,9568.0,416381.54,0.0082
21740236100018,217402361,74,SAINT-GERVAIS-LES-BAINS,236,74236,5678,1620.52,0.29,Droite,45.8571864862,6.74016257718,28986581.23,7211611.97,10760875.2,759644.55,125073.03,3703703.54,0.0056
21740258500012,217402585,74,SAMOENS,258,74258,2193,1516.7,0.69,,46.0878467821,6.74329361493,11116892.86,3760493.21,3896015.87,228671.05,19981.91,2526839.89,0.0136
21740264300019,217402643,74,SCIONZIER,264,74264,9074,123.56,0.01,,46.0486254419,6.54669166581,13709265.37,4707788.05,4421400.0,353576.85,18737.08,911422.02,0.0009
21740266800016,217402668,74,SERVOZ,266,74266,1125,0.0,0.0,Non classé,45.9454311308,6.78543826857,1133768.96,557740.01,345456.64,23862.4,13065.21,117818.9,0.0
21740279100016,217402791,74,THOLLON-LES-MEMISES,279,74279,808,1760.5,2.18,Non classé,46.3828568354,6.7291180359,2820949.13,521745.27,504708.7,111864.45,0.0,859579.53,0.0624
21740280900016,217402809,74,THONES,280,74280,6654,631.18,0.09,Droite,45.8852613668,6.31953220709,11321289.01,3751468.33,3502575.6,235049.36,485538.44,1656715.36,0.0056
21740281700019,217402817,74,THONON-LES-BAINS,281,74281,37689,2322.06,0.06,Droite,46.3704258049,6.48194336071,58338562.19,24641210.78,13936437.87,1584945.81,5646774.57,7252585.16,0.004
21740298100096,217402981,74,VETRAZ-MONTHOUX,298,74298,10412,634.42,0.06,Droite,46.1810228514,6.26266311995,13104600.64,6162577.79,3205353.24,382611.98,1499441.6,536785.01,0.0048
21740307000014,217403070,74,VILLY-LE-PELLOUX,307,74307,1009,2454.89,2.43,Non classé,46.0004341516,6.13625958374,711324.74,292450.73,247647.69,1638.17,11803.33,76750.88,0.3451
21740309600019,217403096,74,VIRY,309,74309,5625,841.14,0.15,Courants politiques divers,46.1193528783,6.02496587452,6761893.02,3534597.4,1697651.13,156916.67,19345.62,723921.78,0.0124
21750001600019,217500016,75,VILLE DE PARIS,56,75056,2113705,208284.0,0.1,,#N/D,#N/D,8366638339.29,2717721818.1,1308779674.77,206979441.82,47994392.2,3415275001.61,0.0025
21760028700015,217600287,76,AUBEGUIMONT,28,76028,177,1514.54,8.56,Non classé,49.8094901556,1.67974843453,158187.94,54521.36,49265.59,851.65,0.0,52554.36,0.9574
21760057600011,217600576,76,BARENTIN,57,76057,12227,166.3,0.01,Gauche,49.5454370326,0.957011967644,21761077.92,10984289.63,4864935.18,0.0,1706215.31,2358241.1,0.0008
21760096400019,217600964,76,BIVILLE-LA-BAIGNARDE,96,76096,658,95.0,0.14,Non classé,49.7215955868,1.04761911483,308085.51,137977.86,116213.93,2654.93,0.0,46313.97,0.0308
21760165700018,217601657,76,CAUDEBEC-LES-ELBEUF,165,76165,10414,1445.28,0.14,Gauche,49.2820542128,1.02549551616,12108859.72,7455689.23,2425754.52,275874.41,96855.98,782830.76,0.0119
21760222600011,217602226,76,DUCLAIR,222,76222,4017,95.0,0.02,Droite,49.4889814343,0.866671652498,4851985.18,1931601.24,1539044.44,33305.02,225369.55,762835.99,0.002
21760391900010,217603919,76,LA LONDE,391,76391,2367,2400.0,1.01,Non classé,49.323828876,0.920341905232,2410480.97,1414776.54,772925.74,1300.73,452.68,156639.2,0.0996
21760402400018,217604024,76,MALAUNAY,402,76402,6125,0.0,0.0,Gauche,49.5254991004,1.04877574012,6644860.0,4090092.35,1655988.56,96898.46,0.0,315860.68,0.0
21760410700011,217604107,76,MAROMME,410,76410,11005,335.33,0.03,Gauche,49.4769434634,1.03230514083,16579110.06,9653945.4,4318752.26,222589.18,343474.31,1081352.47,0.002
21760464400013,217604644,76,LA NEUVILLE-CHANT-D'OISEL,464,76464,2376,2000.0,0.84,Non classé,49.3692279184,1.2498939606,2044131.0,1227328.9,591563.39,60729.62,13161.16,114240.83,0.0978
21760484200013,217604842,76,OISSEL,484,76484,12287,3600.0,0.29,Gauche,49.3477840873,1.07400763141,18816858.34,10516894.9,4462925.22,53316.17,1394169.22,1558140.5,0.0191
21760522900012,217605229,76,LA REMUEE,522,76522,1280,579.9,0.45,Non classé,49.5259669302,0.409930940139,805764.19,282480.97,438864.19,8569.16,0.0,68739.55,0.072
21760534400019,217605344,76,ROLLEVILLE,534,76534,1217,2545.0,2.09,Non classé,49.5787455388,0.211169186328,926720.8,327815.51,258093.55,15859.91,1872.58,305719.75,0.2746
21760561700018,217605617,76,SAINT-AUBIN-LES-ELBEUF,561,76561,8429,3600.0,0.43,Gauche,49.3031255022,1.01820601482,11884481.34,5881582.07,2682692.05,220611.57,315869.02,1474997.03,0.0303
21760596300016,217605963,76,SAINT-LAURENT-DE-BREVEDENT,596,76596,1492,95.0,0.06,Non classé,49.5325966653,0.269281714398,987653.11,476909.2,360540.89,0.0,0.0,133848.22,0.0096
21760640900019,217606409,76,SAINT-PIERRE-LES-ELBEUF,640,76640,8295,29.45,0.0,Gauche,49.2778967618,1.04793816865,10001966.15,5801397.52,2723098.23,124919.92,7606.55,637064.94,0.0003
21760681300012,217606813,76,SOTTEVILLE-LES-ROUEN,681,76681,29039,2648.1,0.09,,49.4104887444,1.09509946531,38795074.73,22841427.06,8405643.58,378632.65,158711.98,3758671.64,0.0068
